area,Family,TaxonName,iNatTaxon,HJ_comment,FPNW_note,critical_comments,reviewed,review_status,Name.Status,Referred.iNaturalist.Id,Referred.iNaturalist.Name,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
ogi,Ceratophyllaceae,Ceratophyllum echinatum,Ceratophyllum echinatum,"HJ Greenburn Lake, S Pender 1975. HJ Missing Link Fen, Saturna 1996. Sphagnum Bog, Galiano HJ & JP 1996",,,,remaining,accepted,160354,Ceratophyllum echinatum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ceratophyllales,,,,Ceratophyllaceae,,,Ceratophyllum,echinatum,,
ogi,Convolvulaceae,Calystegia sepium,Calystegia sepium,"Moist soils, along roads, ditches, hedgerows and waste places, all islands.",,,,remaining,accepted,57481,Calystegia sepium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Convolvulaceae,Convolvuloideae,Convolvuleae,Calystegia,sepium,,
ogi,Convolvulaceae,Calystegia silvatica,Calystegia silvatica,Wright Galiano 2017; location?,,,,remaining,accepted,75968,Calystegia silvatica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Convolvulaceae,Convolvuloideae,Convolvuleae,Calystegia,silvatica,,
ogi,Convolvulaceae,Convolvulus arvensis,Convolvulus arvensis,"Fields and disturbed ground, all islands.",,,,remaining,accepted,53021,Convolvulus arvensis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Convolvulaceae,Convolvuloideae,Convolvuleae,Convolvulus,arvensis,,
ogi,Convolvulaceae,Cuscuta epithymum,Cuscuta epithymum,"Mayne, Eastham lists in Prelim Flora of VI and QCI. collection date? location?",,,,remaining,accepted,56933,Cuscuta epithymum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Convolvulaceae,,Cuscuteae,Cuscuta,epithymum,,
ogi,Convolvulaceae,Cuscuta pacifica var. pacifica,Cuscuta pacifica pacifica,"On Salicornia in salt marshes, all islands.",,,,remaining,accepted,80645,Cuscuta pacifica pacifica,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Convolvulaceae,,Cuscuteae,Cuscuta,pacifica,,Cuscuta pacifica pacifica
ogi,Cornaceae,Cornus nuttallii,Cornus nuttallii,"Mesic forest; common on Galiano becoming very rare at southeast end of chain, Saturna and South Pender.",,,AS,complete,accepted,76447,Cornus nuttallii,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,nuttallii,,
ogi,Cornaceae,Cornus stolonifera,Cornus sericea,"Moist places along streams, lakes and boggy areas, never common on outer Gulf Islands.",,,AS,complete,unaccepted,53387,Cornus sericea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,,Cornaceae,,,Cornus,sericea,,
ogi,Crassulaceae,Crassula connata,Crassula connata,"Grassy bluffs and ledges, East Point, Potatoe Hill and Brown Ridge, Saturna. Oaks Bluff, N Pender.Bellhouse Point, Galiano. NW cliffs, Valdez.",,,,remaining,accepted,57016,Crassula connata,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Crassuloideae,,Crassula,connata,,
ogi,Crassulaceae,Sedum acre,Sedum acre,"Esacping and marginally persisting, Galiano, Mayne, N Pender.",,,,remaining,accepted,55734,Sedum acre,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,acre,,
ogi,Crassulaceae,Sedum album,Sedum album,"Rocky slopes above sea, N Pender, Galiano.",,Also on north east point of Prevost (HJ7 obs),EM,in progress,accepted,79025,Sedum album,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,album,,
ogi,Crassulaceae,Sedum forsterianum,Petrosedum forsterianum,AS Galiano DL57 and Sphagnum bog ER128.,,,,remaining,unaccepted,710296,Petrosedum forsterianum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Semperviveae,Petrosedum,forsterianum,,
ogi,Crassulaceae,Sedum lanceolatum,Sedum lanceolatum,Grassy buff ledges. All islands,recorded by HJ: Sedum lanceolatum var. nesioticum; Sedum lanceolatum var. nesioticum not recognized in FPNW2,,,remaining,accepted,79026,Sedum lanceolatum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,,
ogi,Crassulaceae,Sedum spathulifolium,Sedum spathulifolium,"Coastal cliffs, ledges, and rocky outcrops; common throughout, all islands.",,,,remaining,accepted,58886,Sedum spathulifolium,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,spathulifolium,,
ogi,Crassulaceae,Sedum stenopetalum,Sedum stenopetalum,Hill Mayne 1895 location?,,,,remaining,accepted,79033,Sedum stenopetalum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,stenopetalum,,
ogi,Cucurbitaceae,Marah oreganus,Marah oregana,"TRA S Pender, HJ site relocated 1996 - owners report plant disappeared. HJ&JP shoreline below Jan Kirkby home N Pender 1996.",,,,remaining,unaccepted,77960,Marah oregana,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cucurbitales,,,,Cucurbitaceae,,Sicyoeae,Marah,oregana,,
ogi,Cupressaceae,Juniperus communis var. kelleyi,Juniperus communis kelleyi,"This is present at St. John Point on Mayne Island, on the tip of the southeast-facing peninsula, along with Juniperus maritima (scopulorum) AS.",,,,remaining,accepted,873482,Juniperus communis kelleyi,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Cupressaceae,Cupressoideae,,Juniperus,communis,,Juniperus communis kelleyi
ogi,Cupressaceae,Juniperus scopulorum,Juniperus scopulorum,"Rocky points, low, open south shorelines. Occasionaly in upland forest close to sea. Some Galiano reports as J. maritima. iNaturalist reports N Pender, Saturna, Galiano, Mayne as J. maritima.",,"""Genetically this is J. maritima, but you follow the Flora of the PNW (2nd Ed.) so this is fine with the note they are the same thing."" FL E-Flora BC and other PNW collections are using J. maritima",FL,in progress,accepted,135883,Juniperus scopulorum,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Cupressaceae,Cupressoideae,,Juniperus,scopulorum,,
ogi,Cupressaceae,Thuja plicata,Thuja plicata,"Moist bottom lands to rarely dry, exposed ridges; common throughout. All islands.",,,AS,complete,accepted,48252,Thuja plicata,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Cupressaceae,Cupressoideae,,Thuja,plicata,,
ogi,Cyperaceae,Bolboschoenus maritimus ssp. paludosus,Bolboschoenus maritimus paludosus,"Fens with salt water intrusion in Winter Cove area, Cabbage Island. All islands.",,,,remaining,accepted,79646,Bolboschoenus maritimus paludosus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Bolboschoenus,maritimus,Bolboschoenus maritimus paludosus,
ogi,Cyperaceae,Carex aquatilis var. dives,Carex aquatilis dives,"AS Bog in DL66 also farm fields SE of there, Galiano. (Comp C. pellita?) AS Mayne 2019 location?",,,,remaining,accepted,80511,Carex aquatilis dives,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,aquatilis,,Carex aquatilis dives
ogi,Cyperaceae,Carex arcta,Carex arcta,"Sedge fens and bogs throughout, all islands",,,,remaining,accepted,76014,Carex arcta,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,arcta,,
ogi,Cyperaceae,Carex aurea,Carex aurea,"Wet, grassy places, meadows. Mayne, Galiano, North and South Pender.",,,,remaining,accepted,76017,Carex aurea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,aurea,,
ogi,Cyperaceae,Carex canescens ssp. canescens,Carex canescens canescens,"Lake shores and floating vegetation mats. Saturna, Galiano, South Pender.",,,,remaining,accepted,79673,Carex canescens canescens,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,canescens,Carex canescens canescens,
ogi,Cyperaceae,Carex crawfordii,Carex crawfordii,FL Prevost 2006. HJ Mayne 1979.,,,,remaining,accepted,159921,Carex crawfordii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,crawfordii,,
ogi,Cyperaceae,Carex cusickii,Carex cusickii,"Wet meadows and fens Saturna, North and South Pender, Mayne. HJ DL84, Galiano 1981. ER 128 Sphagnum bog, Galiano.",,,,remaining,accepted,76028,Carex cusickii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,cusickii,,
ogi,Cyperaceae,Carex deweyana,Carex deweyana,"Common moist woodland, all islands. =Carex leptopoda? See Wilson et al. (2008)",,,,remaining,accepted,143684,Carex deweyana,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,deweyana,,
ogi,Cyperaceae,Carex diandra,Carex diandra,"AS ER 128 Sphagnum Bog, Galiano 2017.",,"""I would delete these until confirmed. They are all doubtful to me: Carex diandra"" FL ""Definitely not Saanich, will get Andrew to review the Galiano record. Could be C. cusickii."" HJ "" –""this report is based on an observation of an immature specimen from the Galiano bog. Judith Holm may have also collected material. Barbara Wilson has commented that it is plausible yet immature. I would be comfortable removing this record until the species can be confirmed."" AS","HJ, FL, AS",in progress,accepted,76031,Carex diandra,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,diandra,,
ogi,Cyperaceae,Carex echinata,Carex echinata,"Sedge fens Saturna, Galiano ssp echinata and phyllomanica both present.",,,,remaining,accepted,76035,Carex echinata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,echinata,,
ogi,Cyperaceae,Carex exsiccata,Carex exsiccata,"Fens and lake margins throughout, all islands AC Portland Island 1972. TCB Samuel Island 1975.",,"""C. vesicaria not = C. exsiccata – edited to exsiccata relatively widespread, C. vesicaria relatively less common."" HJ",HJ,in progress,accepted,76036,Carex exsiccata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,exsiccata,,
ogi,Cyperaceae,Carex feta,Carex feta,"Wilber's Bog, Mayne Island. poss re-id C. crawfordii.?",,,,remaining,accepted,76037,Carex feta,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,feta,,
ogi,Cyperaceae,Carex flava,Carex flava,"Farm fields, district lot 51, Galiano",,,,remaining,accepted,85484,Carex flava,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,flava,,
ogi,Cyperaceae,Carex hassei,Carex hassei,FL N Pender roadside ditch 2006,,,,remaining,accepted,76045,Carex hassei,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,hassei,,
ogi,Cyperaceae,Carex hendersonii,Carex hendersonii,"Moist Alder-Sword Fern woodlands, all islands.",,,,remaining,accepted,76048,Carex hendersonii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,hendersonii,,
ogi,Cyperaceae,Carex inops ssp. inops,Carex inops inops,"Open, south facing bluffs, grassy slopes, all islands.",,,,remaining,accepted,79677,Carex inops inops,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,inops,Carex inops inops,
ogi,Cyperaceae,Carex kelloggii var. impressa,Carex kelloggii impressa,"Wet meadows and bogs, all islands.",,,,remaining,accepted,1091403,Carex kelloggii impressa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,kelloggii,,Carex kelloggii impressa
ogi,Cyperaceae,Carex kelloggii var. limnophila,Carex kelloggii limnophila,"Sedge fens, all islands.",,,,remaining,accepted,1091402,Carex kelloggii limnophila,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,kelloggii,,Carex kelloggii limnophila
ogi,Cyperaceae,Carex leporina,Carex leporina,"Moist meadows and fields, all islands; HLR reported as C. tracyi; Retreat Cove; Shore drainage, swampy area with Juncus, grasses, Veronica, Ranuculus, open, flat. HJ DL51 fields Galiano 1979. S. Pender Calder & Mackay 1961, J. Macoun 1914 location? HJ & JP Wilber's Bog, Mayne 1996. C. tracyi not recognized by H&C2018.",,,,remaining,accepted,76067,Carex leporina,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leporina,,
ogi,Cyperaceae,Carex leptalea,Carex leptalea,"Sphagnum bogs, Galiano HJ 1979.",,,,remaining,accepted,76069,Carex leptalea,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leptalea,,
ogi,Cyperaceae,Carex leptopoda,Carex leptopoda,"AS Dinner Point, Mayne 2019.",,,,remaining,accepted,76070,Carex leptopoda,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,leptopoda,,
ogi,Cyperaceae,Carex lyngbyei ssp. cryptocarpa,Carex lyngbyei,"Seepy, protected shorelines all islands.",not in FPNW2,,,remaining,unknown,,,,,,,,,,,,,,,,,,,,
ogi,Cyperaceae,Carex macrocephala,Carex macrocephala,Erhard Dionisio Point sandy shore Galiano 2013.,,,,remaining,accepted,160006,Carex macrocephala,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,macrocephala,,
ogi,Cyperaceae,Carex obnupta,Carex obnupta,"Common in sedge fens, all islands.",,,,remaining,accepted,61000,Carex obnupta,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,obnupta,,
ogi,Cyperaceae,Carex pachystachya,Carex pachystachya,"Meadows, farm fields, moist forest all islands.",,"""Note on original Saanich Pen C. festivella entry, all now C.p."" HJ",HJ,in progress,accepted,76089,Carex pachystachya,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pachystachya,,
ogi,Cyperaceae,Carex pallescens,Carex pallescens,"AS wet pasture Galiano. Known recently from Vancouver, Washington. AS possibly introduced.",,"""Carex pallescens from Galiano is interesting. Maybe ask Andrew if he can confirm this and make a collection for UBC if he has not yet done this."" –FL ""Here’s his iNat obs https://www.inaturalist.org/observations/12944880 I’ll send him a note asking for confirmation."" –HJ; Confirmed with Barbara Wilson; retain –AS","HJ, FL, AS",in progress,accepted,160055,Carex pallescens,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pallescens,,
ogi,Cyperaceae,Carex pellita,Carex pellita,"AS collected a specimen, annotated Carex pellita by Curtis Björk, from a modified area on the western slopes of Mount Sutil; the specimen is in collections at UBC, but not yet databased.",,,,remaining,accepted,76091,Carex pellita,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,pellita,,
ogi,Cyperaceae,Carex praticola,Carex praticola,TRA Mitchell Lake North Pender.,,,,remaining,accepted,76095,Carex praticola,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,praticola,,
ogi,Cyperaceae,Carex rossii,Carex rossii,"HLR collection North Pender. J. Fenneman Mt Norman, South Pender.",,,,remaining,accepted,76099,Carex rossii,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,rossii,,
ogi,Cyperaceae,Carex stipata,Carex stipata,"HJ Roe Lake drainage, moist woods North Pender.",,,,remaining,accepted,76114,Carex stipata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,stipata,,
ogi,Cyperaceae,Carex sylvatica,Carex sylvatica,"Meadows, roadside ditches Saturna, North & South Pender. AS Mayne Island 2020.",,,,remaining,accepted,69640,Carex sylvatica,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,sylvatica,,
ogi,Cyperaceae,Carex unilateralis,Carex unilateralis,"Saturna, Mayne. Meadows, farm fields. AC Portland Island 1999.",,,,remaining,accepted,76123,Carex unilateralis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,unilateralis,,
ogi,Cyperaceae,Carex utriculata,Carex utriculata,"Sedge fens, all islands.",,,,remaining,accepted,76124,Carex utriculata,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,utriculata,,
ogi,Cyperaceae,Carex viridula,Carex viridula,"Sedge fens, all islands except Saturna.",,,,remaining,accepted,76128,Carex viridula,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,viridula,,
ogi,Cyperaceae,Carex zikae,Carex zikae,"Grassy cliff tops, East Point, S. Pender. HLR Menziea Mt, N Pender 2000. HLR Tumbo 2005.",,,,remaining,accepted,494316,Carex zikae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Cariceae,Carex,zikae,,
ogi,Cyperaceae,Dulichium arundinaceum,Dulichium arundinaceum,"Fens downstream from Magic Lake, Roe Lake N Pender, Sphagnum bog, Lake in DL20, Galiano.",,,,remaining,accepted,76745,Dulichium arundinaceum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Dulichieae,Dulichium,arundinaceum,,
ogi,Cyperaceae,Eleocharis obtusa,Eleocharis obtusa,"Ehlers Great Beaver Swamp, Galiano 2017. AS confirmed collection.",,,,remaining,accepted,76779,Eleocharis obtusa,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Eleocharideae,Eleocharis,obtusa,,
ogi,Cyperaceae,Eleocharis palustris,Eleocharis palustris,"Shallow standing water, pond and lakes all islands.",,,,remaining,accepted,76782,Eleocharis palustris,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Eleocharideae,Eleocharis,palustris,,
ogi,Cyperaceae,Eriophorum angustifolium,Eriophorum angustifolium,"ER 128 Sphagnum bog, Galiano HLR confirmed?",,,,remaining,accepted,127215,Eriophorum angustifolium,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Eriophorum,angustifolium,,
ogi,Cyperaceae,Eriophorum chamissonis,Eriophorum chamissonis,ER 128 Galiano Sphagnum bog.,,,,remaining,accepted,162678,Eriophorum chamissonis,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Eriophorum,chamissonis,,
ogi,Cyperaceae,Eriophorum gracile,Eriophorum gracile,"ER 128 Sphagnum bog, Galiano. HLR's collection re-identified by AC as gracile. Holm iNaturalist report same location 2017.",,,,remaining,accepted,77045,Eriophorum gracile,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Eriophorum,gracile,,
ogi,Cyperaceae,Eriophorum virginicum,Eriophorum virginicum,Abundant in one fen transitioning to sphagnum bog on Saturna.,,,,remaining,accepted,120356,Eriophorum virginicum,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Eriophorum,virginicum,,
ogi,Cyperaceae,Rhynchospora alba,Rhynchospora alba,"ER 128 Sphagnum bog, Galiano.",,,,remaining,accepted,57862,Rhynchospora alba,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Rhynchosporeae,Rhynchospora,alba,,
ogi,Cyperaceae,Schoenoplectus acutus,Schoenoplectus acutus,"Lake margins and deep water fens, all islands except Saturna.",,,,remaining,accepted,59205,Schoenoplectus acutus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,acutus,,
ogi,Cyperaceae,Schoenoplectus americanus,Schoenoplectus americanus,"Saturna, Boot Cove, Winter Cove.",,,,remaining,accepted,59066,Schoenoplectus americanus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Fuireneae,Schoenoplectus,americanus,,
ogi,Cyperaceae,Scirpus cyperinus,Scirpus cyperinus,"Sedge fens, Saturna, Mayne, Galiano, N Pender.",,,,remaining,accepted,79002,Scirpus cyperinus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,cyperinus,,
ogi,Cyperaceae,Scirpus microcarpus,Scirpus microcarpus,"Fens and lake shores, all islands.",,,,remaining,accepted,59068,Scirpus microcarpus,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,,
ogi,Cystopteridaceae,Cystopteris fragilis,Cystopteris fragilis,"Shady woods, moist rocky north slopes. Fairly common all islands.",,,,remaining,accepted,58755,Cystopteris fragilis,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Aspleniinae,,,Cystopteridaceae,,,Cystopteris,fragilis,,
